path,title,tags,description,mime
art/3-the-empress/static/preview-side-by-side-cup-inverted-haus-3-ferrous-black-none.webm,Side By Side Preview,preview side-by-side back-cup-inverted border-haus-3 ink-ferrous stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-inverted-haus-3-ferrous-white-none.webm,Side By Side Preview,preview side-by-side back-cup-inverted border-haus-3 ink-ferrous stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-inverted-haus-3-macbeth-empress-gloss-haus.webm,Side By Side Preview,preview side-by-side back-cup-inverted border-haus-3 ink-macbeth stock-empress-gloss mask-haus,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-inverted-midgard-serpent-dusk-black-none.webm,Side By Side Preview,preview side-by-side back-cup-inverted border-midgard-serpent ink-dusk stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-inverted-midgard-serpent-macbeth-black-none.webm,Side By Side Preview,preview side-by-side back-cup-inverted border-midgard-serpent ink-macbeth stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-inverted-moon-copper-black-none.webm,Side By Side Preview,preview side-by-side back-cup-inverted border-moon ink-copper stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-inverted-sun-silver-black-line.webm,Side By Side Preview,preview side-by-side back-cup-inverted border-sun ink-silver stock-black mask-line,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-wider-haus-3-ferrous-black-none.webm,Side By Side Preview,preview side-by-side back-cup-wider border-haus-3 ink-ferrous stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-wider-line-dusk-black-none.webm,Side By Side Preview,preview side-by-side back-cup-wider border-line ink-dusk stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-wider-midgard-serpent-sanguine-black-none.webm,Side By Side Preview,preview side-by-side back-cup-wider border-midgard-serpent ink-sanguine stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-wider-round-empress-black-none.webm,Side By Side Preview,preview side-by-side back-cup-wider border-round ink-empress stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-wider-solar-cross-lavender-black-none.webm,Side By Side Preview,preview side-by-side back-cup-wider border-solar-cross ink-lavender stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cup-wider-thicc-octarine-black-none.webm,Side By Side Preview,preview side-by-side back-cup-wider border-thicc ink-octarine stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cups-birka-inverted-ward-black-birka.webm,Side By Side Preview,preview side-by-side back-cups border-birka-inverted ink-ward stock-black mask-birka,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cups-haus-2-copper-black-none.webm,Side By Side Preview,preview side-by-side back-cups border-haus-2 ink-copper stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cups-haus-2-energetic-white-none.webm,Side By Side Preview,preview side-by-side back-cups border-haus-2 ink-energetic stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-cups-haus-3-dusk-black-none.webm,Side By Side Preview,preview side-by-side back-cups border-haus-3 ink-dusk stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-fate-line-empress-empress-line.webm,Side By Side Preview,preview side-by-side back-fate border-line ink-empress stock-empress mask-line,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-fate-moon-fools-gold-empress-none.webm,Side By Side Preview,preview side-by-side back-fate border-moon ink-fools-gold stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-fate-naked-ferrous-white-none.webm,Side By Side Preview,preview side-by-side back-fate border-naked ink-ferrous stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-fate-saxon-worn-energetic-brilliant-white-none.webm,Side By Side Preview,preview side-by-side back-fate border-saxon-worn ink-energetic-brilliant stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-fate-solar-cross-santo-black-none.webm,Side By Side Preview,preview side-by-side back-fate border-solar-cross ink-santo stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-fate-thicc-ferrous-white-line.webm,Side By Side Preview,preview side-by-side back-fate border-thicc ink-ferrous stock-white mask-line,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-fate-worn-saxon-crystal-black-none.webm,Side By Side Preview,preview side-by-side back-fate border-worn-saxon ink-crystal stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-fate-worn-saxon-energetic-bright-black-none.webm,Side By Side Preview,preview side-by-side back-fate border-worn-saxon ink-energetic-bright stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-helmet-bare-ward-empress-birka.webm,Side By Side Preview,preview side-by-side back-helmet border-bare ink-ward stock-empress mask-birka,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-helmet-haus-1-ferrous-black-none.webm,Side By Side Preview,preview side-by-side back-helmet border-haus-1 ink-ferrous stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-helmet-midgard-serpent-santo-brilliant-white-birka.webm,Side By Side Preview,preview side-by-side back-helmet border-midgard-serpent ink-santo-brilliant stock-white mask-birka,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-helmet-moon-fools-gold-black-none.webm,Side By Side Preview,preview side-by-side back-helmet border-moon ink-fools-gold stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-helmet-moon-sanguine-bright-black-birka.webm,Side By Side Preview,preview side-by-side back-helmet border-moon ink-sanguine-bright stock-black mask-birka,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-helmet-odal-ferrous-bright-black-none.webm,Side By Side Preview,preview side-by-side back-helmet border-odal ink-ferrous-bright stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-helmet-round-empress-bright-black-none.webm,Side By Side Preview,preview side-by-side back-helmet border-round ink-empress-bright stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-helmet-round-empress-bright-empress-gloss-round.webm,Side By Side Preview,preview side-by-side back-helmet border-round ink-empress-bright stock-empress-gloss mask-round,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-knotwork-moon-thicc-lavender-bright-black-none.webm,Side By Side Preview,preview side-by-side back-knotwork-moon border-thicc ink-lavender-bright stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-knotwork-moon-valknut-santo-bright-black-none.webm,Side By Side Preview,preview side-by-side back-knotwork-moon border-valknut ink-santo-bright stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-knotwork-ravens-bare-ferrous-empress-none.webm,Side By Side Preview,preview side-by-side back-knotwork-ravens border-bare ink-ferrous stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-knotwork-ravens-birka-inverted-dusk-black-birka.webm,Side By Side Preview,preview side-by-side back-knotwork-ravens border-birka-inverted ink-dusk stock-black mask-birka,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-knotwork-ravens-haus-4-ward-black-none.webm,Side By Side Preview,preview side-by-side back-knotwork-ravens border-haus-4 ink-ward stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-knotwork-ravens-midgard-serpent-gold-empress-none.webm,Side By Side Preview,preview side-by-side back-knotwork-ravens border-midgard-serpent ink-gold stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-knotwork-ravens-odal-santo-black-none.webm,Side By Side Preview,preview side-by-side back-knotwork-ravens border-odal ink-santo stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-knotwork-ravens-round-ferrous-bright-black-round.webm,Side By Side Preview,preview side-by-side back-knotwork-ravens border-round ink-ferrous-bright stock-black mask-round,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-knotwork-ravens-thicc-octarine-black-none.webm,Side By Side Preview,preview side-by-side back-knotwork-ravens border-thicc ink-octarine stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-oath-rings-bare-copper-white-line.webm,Side By Side Preview,preview side-by-side back-oath-rings border-bare ink-copper stock-white mask-line,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-oath-rings-birka-energetic-black-birka.webm,Side By Side Preview,preview side-by-side back-oath-rings border-birka ink-energetic stock-black mask-birka,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-oath-rings-haus-2-ferrous-brilliant-black-none.webm,Side By Side Preview,preview side-by-side back-oath-rings border-haus-2 ink-ferrous-brilliant stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-oath-rings-inverted-line-energetic-black-none.webm,Side By Side Preview,preview side-by-side back-oath-rings-inverted border-line ink-energetic stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-oath-rings-inverted-midgard-serpent-empress-empress-none.webm,Side By Side Preview,preview side-by-side back-oath-rings-inverted border-midgard-serpent ink-empress stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-oath-rings-moon-copper-black-none.webm,Side By Side Preview,preview side-by-side back-oath-rings border-moon ink-copper stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-oath-rings-saxon-sanguine-black-none.webm,Side By Side Preview,preview side-by-side back-oath-rings border-saxon ink-sanguine stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-oath-rings-solar-cross-silver-black-none.webm,Side By Side Preview,preview side-by-side back-oath-rings border-solar-cross ink-silver stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-oath-rings-valknut-gold-empress-none.webm,Side By Side Preview,preview side-by-side back-oath-rings border-valknut ink-gold stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-odal-rune-birka-inverted-empress-black-none.webm,Side By Side Preview,preview side-by-side back-odal-rune border-birka-inverted ink-empress stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-odal-rune-midgard-serpent-witching-hour-black-birka.webm,Side By Side Preview,preview side-by-side back-odal-rune border-midgard-serpent ink-witching-hour stock-black mask-birka,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-odal-rune-wyrd-empress-empress-none.webm,Side By Side Preview,preview side-by-side back-odal-rune border-wyrd ink-empress stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-raven-outline-naked-lavender-white-none.webm,Side By Side Preview,preview side-by-side back-raven-outline border-naked ink-lavender stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-raven-outline-saxon-worn-ferrous-black-none.webm,Side By Side Preview,preview side-by-side back-raven-outline border-saxon-worn ink-ferrous stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-raven-outline-staggered-santo-white-none.webm,Side By Side Preview,preview side-by-side back-raven-outline border-staggered ink-santo stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-raven-outline-valknut-empress-brilliant-empress-gloss-line.webm,Side By Side Preview,preview side-by-side back-raven-outline border-valknut ink-empress-brilliant stock-empress-gloss mask-line,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-raven-solid-bare-ferrous-black-none.webm,Side By Side Preview,preview side-by-side back-raven-solid border-bare ink-ferrous stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-raven-solid-greek-santo-bright-black-none.webm,Side By Side Preview,preview side-by-side back-raven-solid border-greek ink-santo-bright stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-raven-solid-haus-3-sultan-white-none.webm,Side By Side Preview,preview side-by-side back-raven-solid border-haus-3 ink-sultan stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-raven-solid-midgard-serpent-ferrous-bright-empress-birka.webm,Side By Side Preview,preview side-by-side back-raven-solid border-midgard-serpent ink-ferrous-bright stock-empress mask-birka,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-bordered-birka-sanguine-white-none.webm,Side By Side Preview,preview side-by-side back-saxon-bordered border-birka ink-sanguine stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-bordered-haus-1-empress-empress-none.webm,Side By Side Preview,preview side-by-side back-saxon-bordered border-haus-1 ink-empress stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-bordered-moon-santo-black-none.webm,Side By Side Preview,preview side-by-side back-saxon-bordered border-moon ink-santo stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-bordered-round-ferrous-brilliant-black-none.webm,Side By Side Preview,preview side-by-side back-saxon-bordered border-round ink-ferrous-brilliant stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-bordered-round-octarine-brilliant-black-none.webm,Side By Side Preview,preview side-by-side back-saxon-bordered border-round ink-octarine-brilliant stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-bordered-saxon-worn-witching-hour-white-none.webm,Side By Side Preview,preview side-by-side back-saxon-bordered border-saxon-worn ink-witching-hour stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-bordered-staggered-empress-empress-none.webm,Side By Side Preview,preview side-by-side back-saxon-bordered border-staggered ink-empress stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-greek-lavender-bright-white-greek.webm,Side By Side Preview,preview side-by-side back-saxon border-greek ink-lavender-bright stock-white mask-greek,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-haus-3-ferrous-black-haus.webm,Side By Side Preview,preview side-by-side back-saxon border-haus-3 ink-ferrous stock-black mask-haus,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-haus-3-opal-black-haus.webm,Side By Side Preview,preview side-by-side back-saxon border-haus-3 ink-opal stock-black mask-haus,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-haus-4-copper-black-none.webm,Side By Side Preview,preview side-by-side back-saxon border-haus-4 ink-copper stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-line-copper-black-line.webm,Side By Side Preview,preview side-by-side back-saxon border-line ink-copper stock-black mask-line,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-solar-cross-ferrous-bright-black-none.webm,Side By Side Preview,preview side-by-side back-saxon border-solar-cross ink-ferrous-bright stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-staggered-energetic-white-none.webm,Side By Side Preview,preview side-by-side back-saxon border-staggered ink-energetic stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-saxon-thicc-gold-white-line.webm,Side By Side Preview,preview side-by-side back-saxon border-thicc ink-gold stock-white mask-line,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-swords-bare-copper-black-none.webm,Side By Side Preview,preview side-by-side back-swords border-bare ink-copper stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-swords-haus-4-octarine-black-none.webm,Side By Side Preview,preview side-by-side back-swords border-haus-4 ink-octarine stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-swords-line-energetic-black-none.webm,Side By Side Preview,preview side-by-side back-swords border-line ink-energetic stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-swords-saxon-lavender-black-none.webm,Side By Side Preview,preview side-by-side back-swords border-saxon ink-lavender stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-swords-valknut-empress-black-haus.webm,Side By Side Preview,preview side-by-side back-swords border-valknut ink-empress stock-black mask-haus,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-swords-valknut-empress-empress-none.webm,Side By Side Preview,preview side-by-side back-swords border-valknut ink-empress stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-worn-saxon-bare-lavender-white-none.webm,Side By Side Preview,preview side-by-side back-worn-saxon border-bare ink-lavender stock-white mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-worn-saxon-haus-2-ferrous-black-none.webm,Side By Side Preview,preview side-by-side back-worn-saxon border-haus-2 ink-ferrous stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-worn-saxon-haus-4-ferrous-black-none.webm,Side By Side Preview,preview side-by-side back-worn-saxon border-haus-4 ink-ferrous stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-worn-saxon-midgard-serpent-empress-bright-empress-none.webm,Side By Side Preview,preview side-by-side back-worn-saxon border-midgard-serpent ink-empress-bright stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-worn-saxon-naked-lavender-bright-black-none.webm,Side By Side Preview,preview side-by-side back-worn-saxon border-naked ink-lavender-bright stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-worn-saxon-round-witching-hour-black-none.webm,Side By Side Preview,preview side-by-side back-worn-saxon border-round ink-witching-hour stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-worn-saxon-thin-lavender-black-none.webm,Side By Side Preview,preview side-by-side back-worn-saxon border-thin ink-lavender stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-worn-saxon-valknut-copper-black-none.webm,Side By Side Preview,preview side-by-side back-worn-saxon border-valknut ink-copper stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-wyrd-line-ferrous-black-line.webm,Side By Side Preview,preview side-by-side back-wyrd border-line ink-ferrous stock-black mask-line,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-wyrd-moon-energetic-bright-empress-none.webm,Side By Side Preview,preview side-by-side back-wyrd border-moon ink-energetic-bright stock-empress mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-wyrd-saxon-worn-sanguine-bright-black-none.webm,Side By Side Preview,preview side-by-side back-wyrd border-saxon-worn ink-sanguine-bright stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-wyrd-thicc-energetic-black-none.webm,Side By Side Preview,preview side-by-side back-wyrd border-thicc ink-energetic stock-black mask-none,A side-by-side preview,image/webp
art/3-the-empress/static/preview-side-by-side-wyrd-thicc-octarine-bright-black-none.webm,Side By Side Preview,preview side-by-side back-wyrd border-thicc ink-octarine-bright stock-black mask-none,A side-by-side preview,image/webp

art/3-the-empress/preview.jpg,Collection Preview,collection-preview,Collection preview,image/jpg
art/3-the-empress/banner.jpg,Collection banner,collection-banner,Collection banner,image/jpg
art/3-the-empress/description.md,Collection Description,collection-description,Collection description,text/md
