path,title,tags,description,mime
art/1-the-magician/static/preview-side-by-side-cups-moon-energetic-brilliant.webp,Side by Side Preview,preview side-by-side cups moon ink-energetic-brilliant,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-wyrd-solar-cross-sanguine-bright.webp,Side by Side Preview,preview side-by-side wyrd solar-cross ink-sanguine-bright,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-wyrd-solar-cross-emerald-bright.webp,Side by Side Preview,preview side-by-side wyrd solar-cross ink-emerald-bright,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-helmet-solar-cross-santo-bright.webp,Side by Side Preview,preview side-by-side helmet solar-cross ink-santo-bright,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-helmet-solar-cross-lavender-brilliant.webp,Side by Side Preview,preview side-by-side helmet solar-cross ink-lavender-brilliant,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-knotwork-ravens-solar-cross-magi.webp,Side by Side Preview,preview side-by-side knotwork-ravens solar-cross ink-magi,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-knotwork-ravens-solar-cross-fools-gold.webp,Side by Side Preview,preview side-by-side knotwork-ravens solar-cross ink-fools-gold,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-knotwork-ravens-solar-cross-runic.webp,Side by Side Preview,preview side-by-side knotwork-ravens solar-cross ink-runic,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-helmet-odal-sultan.webp,Side by Side Preview,preview side-by-side helmet odal ink-sultan,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-helmet-odal-witching-hour.webp,Side by Side Preview,preview side-by-side helmet odal ink-witching-hour,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-wyrd-odal-ferrous.webp,Side by Side Preview,preview side-by-side wyrd odal ink-ferrous,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-wyrd-odal-octarine.webp,Side by Side Preview,preview side-by-side wyrd odal ink-octarine,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-wyrd-odal-energetic-bright.webp,Side by Side Preview,preview side-by-side wyrd odal ink-energetic-bright,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-cup-wider-thicc-lavender-brilliant.webp,Side by Side Preview,preview side-by-side cup-wider thicc ink-lavender-brilliant,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-cup-wider-thicc-witching-hour.webp,Side by Side Preview,preview side-by-side cup-wider thicc ink-witching-hour,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-saxon-saxon-energetic.webp,Side by Side Preview,preview side-by-side saxon saxon ink-energetic,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-saxon-saxon-fools-gold.webp,Side by Side Preview,preview side-by-side saxon saxon ink-fools-gold,A static preview displaying the card back and border,image/webp
art/1-the-magician/static/preview-side-by-side-cinematic-cinematic-cinematic.webp,Side by Side Preview,preview side-by-side cinematic cinematic ink-cinematic,A static preview displaying the card back and border,image/webp

art/1-the-magician/animated/compressed/preview-animated-fate-line-energetic.webm,Animated Preview,preview animated fate line ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-sanguine.webm,Animated Preview,preview animated fate line ink-sanguine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-lavender.webm,Animated Preview,preview animated fate line ink-lavender,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-santo.webm,Animated Preview,preview animated fate line ink-santo,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-ferrous.webm,Animated Preview,preview animated fate line ink-ferrous,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-octarine.webm,Animated Preview,preview animated fate line ink-octarine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-emerald.webm,Animated Preview,preview animated fate line ink-emerald,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-bubble-gum.webm,Animated Preview,preview animated fate line ink-bubble-gum,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-fools-gold.webm,Animated Preview,preview animated fate line ink-fools-gold,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-macbeth.webm,Animated Preview,preview animated fate line ink-macbeth,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-ward.webm,Animated Preview,preview animated fate line ink-ward,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-garnet.webm,Animated Preview,preview animated fate line ink-garnet,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-opal.webm,Animated Preview,preview animated fate line ink-opal,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-dusk.webm,Animated Preview,preview animated fate line ink-dusk,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-dawn.webm,Animated Preview,preview animated fate line ink-dawn,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-witching-hour.webm,Animated Preview,preview animated fate line ink-witching-hour,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-magi.webm,Animated Preview,preview animated fate line ink-magi,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-energetic-bright.webm,Animated Preview,preview animated fate line ink-energetic-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-sanguine-bright.webm,Animated Preview,preview animated fate line ink-sanguine-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-santo-bright.webm,Animated Preview,preview animated fate line ink-santo-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-lavender-bright.webm,Animated Preview,preview animated fate line ink-lavender-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-ferrous-bright.webm,Animated Preview,preview animated fate line ink-ferrous-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-octarine-bright.webm,Animated Preview,preview animated fate line ink-octarine-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-emerald-bright.webm,Animated Preview,preview animated fate line ink-emerald-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-energetic-brilliant.webm,Animated Preview,preview animated fate line ink-energetic-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-sanguine-brilliant.webm,Animated Preview,preview animated fate line ink-sanguine-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-lavender-brilliant.webm,Animated Preview,preview animated fate line ink-lavender-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-santo-brilliant.webm,Animated Preview,preview animated fate line ink-santo-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-ferrous-brilliant.webm,Animated Preview,preview animated fate line ink-ferrous-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-octarine-brilliant.webm,Animated Preview,preview animated fate line ink-octarine-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-line-emerald-brilliant.webm,Animated Preview,preview animated fate line ink-emerald-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-birka-inverted-energetic.webm,Animated Preview,preview animated swords birka-inverted ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-birka-inverted-octarine.webm,Animated Preview,preview animated swords birka-inverted ink-octarine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-birka-inverted-charcoal.webm,Animated Preview,preview animated swords birka-inverted ink-charcoal,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-birka-inverted-fools-gold.webm,Animated Preview,preview animated swords birka-inverted ink-fools-gold,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-birka-inverted-macbeth.webm,Animated Preview,preview animated swords birka-inverted ink-macbeth,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-birka-inverted-energetic-bright.webm,Animated Preview,preview animated swords birka-inverted ink-energetic-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-birka-inverted-energetic-brilliant.webm,Animated Preview,preview animated swords birka-inverted ink-energetic-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-birka-inverted-octarine-bright.webm,Animated Preview,preview animated swords birka-inverted ink-octarine-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-birka-inverted-octarine-brilliant.webm,Animated Preview,preview animated swords birka-inverted ink-octarine-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-charcoal.webm,Animated Preview,preview animated wyrd odal ink-charcoal,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-runic.webm,Animated Preview,preview animated wyrd odal ink-runic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-ward.webm,Animated Preview,preview animated wyrd odal ink-ward,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-wotan.webm,Animated Preview,preview animated wyrd odal ink-wotan,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-santo.webm,Animated Preview,preview animated wyrd odal ink-santo,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-santo-bright.webm,Animated Preview,preview animated wyrd odal ink-santo-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-santo-brilliant.webm,Animated Preview,preview animated wyrd odal ink-santo-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-midgard-serpent-fools-gold.webm,Animated Preview,preview animated oath-rings midgard-serpent ink-fools-gold,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-midgard-serpent-sultan.webm,Animated Preview,preview animated oath-rings midgard-serpent ink-sultan,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-midgard-serpent-sultana.webm,Animated Preview,preview animated oath-rings midgard-serpent ink-sultana,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-midgard-serpent-macbeth.webm,Animated Preview,preview animated oath-rings midgard-serpent ink-macbeth,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-solar-cross-sanguine.webm,Animated Preview,preview animated oath-rings-inverted solar-cross ink-sanguine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-solar-cross-ferrous.webm,Animated Preview,preview animated oath-rings-inverted solar-cross ink-ferrous,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-solar-cross-octarine.webm,Animated Preview,preview animated oath-rings-inverted solar-cross ink-octarine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-solar-cross-sanguine-bright.webm,Animated Preview,preview animated oath-rings-inverted solar-cross ink-sanguine-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-solar-cross-ferrous-bright.webm,Animated Preview,preview animated oath-rings-inverted solar-cross ink-ferrous-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-solar-cross-octarine-bright.webm,Animated Preview,preview animated oath-rings-inverted solar-cross ink-octarine-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-solar-cross-sanguine-brilliant.webm,Animated Preview,preview animated oath-rings-inverted solar-cross ink-sanguine-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-solar-cross-ferrous-brilliant.webm,Animated Preview,preview animated oath-rings-inverted solar-cross ink-ferrous-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-solar-cross-octarine-brilliant.webm,Animated Preview,preview animated oath-rings-inverted solar-cross ink-octarine-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cup-wider-round-sultan.webm,Animated Preview,preview animated cup-wider round ink-sultan,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cup-wider-round-sultana.webm,Animated Preview,preview animated cup-wider round ink-sultana,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cup-wider-round-energetic.webm,Animated Preview,preview animated cup-wider round ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cup-wider-round-sanguine.webm,Animated Preview,preview animated cup-wider round ink-sanguine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cup-wider-round-lavender.webm,Animated Preview,preview animated cup-wider round ink-lavender,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cup-extra-solar-cross-emerald-brilliant.webm,Animated Preview,preview animated cup-extra solar-cross ink-emerald-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cup-extra-solar-cross-lavender-brilliant.webm,Animated Preview,preview animated cup-extra solar-cross ink-lavender-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cup-extra-solar-cross-macbeth.webm,Animated Preview,preview animated cup-extra solar-cross ink-macbeth,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-knotwork-moon-birka-bubble-gum.webm,Animated Preview,preview animated knotwork-moon birka ink-bubble-gum,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-knotwork-moon-moon-bubble-gum.webm,Animated Preview,preview animated knotwork-moon moon ink-bubble-gum,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-fate-haus-3-fools-gold.webm,Animated Preview,preview animated fate haus-3 ink-fools-gold,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-saxon-fools-gold.webm,Animated Preview,preview animated oath-rings-inverted saxon ink-fools-gold,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-saxon-energetic.webm,Animated Preview,preview animated oath-rings-inverted saxon ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-saxon-energetic-bright.webm,Animated Preview,preview animated oath-rings-inverted saxon ink-energetic-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-saxon-sanguine.webm,Animated Preview,preview animated oath-rings-inverted saxon ink-sanguine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-oath-rings-inverted-saxon-sanguine-bright.webm,Animated Preview,preview animated oath-rings-inverted saxon ink-sanguine-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-valknut-emerald.webm,Animated Preview,preview animated helmet valknut ink-emerald,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-valknut-emerald-bright.webm,Animated Preview,preview animated helmet valknut ink-emerald-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-valknut-sanguine-bright.webm,Animated Preview,preview animated helmet valknut ink-sanguine-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-valknut-charcoal.webm,Animated Preview,preview animated helmet valknut ink-charcoal,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-valknut-macbeth.webm,Animated Preview,preview animated helmet valknut ink-macbeth,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-valknut-garnet.webm,Animated Preview,preview animated helmet valknut ink-garnet,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-valknut-energetic.webm,Animated Preview,preview animated helmet valknut ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-valknut-energetic-bright.webm,Animated Preview,preview animated helmet valknut ink-energetic-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-valknut-energetic-brilliant.webm,Animated Preview,preview animated helmet valknut ink-energetic-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-compass-sun-energetic.webm,Animated Preview,preview animated compass sun ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-compass-sun-energetic-bright.webm,Animated Preview,preview animated compass sun ink-energetic-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-compass-sun-energetic-brilliant.webm,Animated Preview,preview animated compass sun ink-energetic-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-birka-santo.webm,Animated Preview,preview animated cups birka ink-santo,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-birka-lavender.webm,Animated Preview,preview animated cups birka ink-lavender,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-birka-energetic.webm,Animated Preview,preview animated cups birka ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-odal-rune-odal-ferrous.webm,Animated Preview,preview animated odal-rune odal ink-ferrous,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-odal-rune-odal-ferrous-bright.webm,Animated Preview,preview animated odal-rune odal ink-ferrous-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-odal-rune-odal-ferrous-brilliant.webm,Animated Preview,preview animated odal-rune odal ink-ferrous-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-odal-rune-odal-emerald.webm,Animated Preview,preview animated odal-rune odal ink-emerald,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-raven-outline-staggered-santo.webm,Animated Preview,preview animated raven-outline staggered ink-santo,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-raven-outline-staggered-lavender.webm,Animated Preview,preview animated raven-outline staggered ink-lavender,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-raven-solid-round-opal.webm,Animated Preview,preview animated raven-solid round ink-opal,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-moon-opal.webm,Animated Preview,preview animated swords moon ink-opal,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-moon-energetic.webm,Animated Preview,preview animated swords moon ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-moon-sanguine.webm,Animated Preview,preview animated swords moon ink-sanguine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-moon-lavender.webm,Animated Preview,preview animated swords moon ink-lavender,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-moon-ferrous.webm,Animated Preview,preview animated swords moon ink-ferrous,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-moon-octarine.webm,Animated Preview,preview animated swords moon ink-octarine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-moon-emerald.webm,Animated Preview,preview animated swords moon ink-emerald,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-swords-moon-ward.webm,Animated Preview,preview animated swords moon ink-ward,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-compass-valknut-ward.webm,Animated Preview,preview animated compass valknut ink-ward,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-1-garnet.webm,Animated Preview,preview animated saxon-bordered haus-1 ink-garnet,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-3-energetic.webm,Animated Preview,preview animated saxon-bordered haus-3 ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-3-lavender.webm,Animated Preview,preview animated saxon-bordered haus-3 ink-lavender,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-3-santo.webm,Animated Preview,preview animated saxon-bordered haus-3 ink-santo,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-3-ferrous.webm,Animated Preview,preview animated saxon-bordered haus-3 ink-ferrous,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-3-octarine.webm,Animated Preview,preview animated saxon-bordered haus-3 ink-octarine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-3-emerald-bright.webm,Animated Preview,preview animated saxon-bordered haus-3 ink-emerald-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-4-ferrous-brilliant.webm,Animated Preview,preview animated saxon-bordered haus-4 ink-ferrous-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-4-energetic-bright.webm,Animated Preview,preview animated saxon-bordered haus-4 ink-energetic-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-saxon-bordered-haus-4-energetic-brilliant.webm,Animated Preview,preview animated saxon-bordered haus-4 ink-energetic-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-compass-staggered-energetic.webm,Animated Preview,preview animated compass staggered ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-compass-naked-santo.webm,Animated Preview,preview animated compass naked ink-santo,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-compass-sun-santo-bright.webm,Animated Preview,preview animated compass sun ink-santo-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-energetic.webm,Animated Preview,preview animated cups moon ink-energetic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-sanguine.webm,Animated Preview,preview animated cups moon ink-sanguine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-santo.webm,Animated Preview,preview animated cups moon ink-santo,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-ferrous.webm,Animated Preview,preview animated cups moon ink-ferrous,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-octarine.webm,Animated Preview,preview animated cups moon ink-octarine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-emerald.webm,Animated Preview,preview animated cups moon ink-emerald,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-sultana.webm,Animated Preview,preview animated cups moon ink-sultana,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-bubble-gum.webm,Animated Preview,preview animated cups moon ink-bubble-gum,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-magi.webm,Animated Preview,preview animated cups moon ink-magi,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-opal.webm,Animated Preview,preview animated cups moon ink-opal,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-dusk.webm,Animated Preview,preview animated cups moon ink-dusk,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-dawn.webm,Animated Preview,preview animated cups moon ink-dawn,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-ferrous-bright.webm,Animated Preview,preview animated cups moon ink-ferrous-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-cups-moon-energetic-brilliant.webm,Animated Preview,preview animated cups moon ink-energetic-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-solar-cross-sanguine-bright.webm,Animated Preview,preview animated wyrd solar-cross ink-sanguine-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-solar-cross-emerald-bright.webm,Animated Preview,preview animated wyrd solar-cross ink-emerald-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-solar-cross-santo-bright.webm,Animated Preview,preview animated helmet solar-cross ink-santo-bright,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-solar-cross-lavender-brilliant.webm,Animated Preview,preview animated helmet solar-cross ink-lavender-brilliant,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-knotwork-ravens-solar-cross-magi.webm,Animated Preview,preview animated knotwork-ravens solar-cross ink-magi,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-knotwork-ravens-solar-cross-fools-gold.webm,Animated Preview,preview animated knotwork-ravens solar-cross ink-fools-gold,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-knotwork-ravens-solar-cross-runic.webm,Animated Preview,preview animated knotwork-ravens solar-cross ink-runic,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-odal-sultan.webm,Animated Preview,preview animated helmet odal ink-sultan,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-helmet-odal-witching-hour.webm,Animated Preview,preview animated helmet odal ink-witching-hour,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-ferrous.webm,Animated Preview,preview animated wyrd odal ink-ferrous,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-octarine.webm,Animated Preview,preview animated wyrd odal ink-octarine,An animated preview displaying the card back and border,image/webm
art/1-the-magician/animated/compressed/preview-animated-wyrd-odal-energetic-bright.webm,Animated Preview,preview animated wyrd odal ink-energetic-bright,An animated preview displaying the card back and border,image/webm
